Date,Adj Close,Close,High,Low,Open,Volume,Daily_Return,Log_Return
2017-11-02,10423.7998046875,10423.7998046875,10453.0,10412.5498046875,10440.5,201500,-0.15995589591015769,-0.001600839619376669
2017-11-03,10452.5,10452.5,10461.7001953125,10403.599609375,10461.5498046875,199900,0.27533333189682097,0.002749549839980272
2017-11-06,10451.7998046875,10451.7998046875,10490.4501953125,10413.75,10431.75,193600,-0.006698831021290097,-6.699055402996047e-05
2017-11-07,10350.150390625,10350.150390625,10485.75,10340.7998046875,10477.150390625,286900,-0.9725541625559164,-0.009773143593572503
2017-11-08,10303.150390625,10303.150390625,10384.25,10285.5,10361.9501953125,274500,-0.45409968189999983,-0.004551338464517429
2017-11-09,10308.9501953125,10308.9501953125,10368.4501953125,10266.9501953125,10358.650390625,240200,0.05629156585715833,0.0005627572809849458
2017-11-10,10321.75,10321.75,10344.9501953125,10254.099609375,10304.349609375,279400,0.12416205767800115,0.0012408504033945
2017-11-13,10224.9501953125,10224.9501953125,10334.150390625,10216.25,10322.0,210300,-0.9378235734008311,-0.009422488277922888
2017-11-14,10186.599609375,10186.599609375,10248.0,10175.5498046875,10223.400390625,305000,-0.37506868204679744,-0.003757738283689395
2017-11-15,10118.0498046875,10118.0498046875,10175.4501953125,10094.0,10171.9501953125,207400,-0.672940994209803,-0.0067521545169891405
2017-11-16,10214.75,10214.75,10232.25,10139.2001953125,10152.900390625,182600,0.9557197007243445,0.009511815914835575
2017-11-17,10283.599609375,10283.599609375,10343.599609375,10268.0498046875,10324.5498046875,203300,0.6740214824151325,0.006717601133431633
2017-11-20,10298.75,10298.75,10309.849609375,10261.5,10287.2001953125,147200,0.14732575363192169,0.001472173357154509
2017-11-21,10326.900390625,10326.900390625,10358.7001953125,10315.0498046875,10329.25,186100,0.27333793542905216,0.0027296504663746014
2017-11-22,10342.2998046875,10342.2998046875,10368.7001953125,10309.5498046875,10350.7998046875,157600,0.149119420929833,0.0014900834832817704
2017-11-23,10348.75,10348.75,10374.2998046875,10307.2998046875,10358.4501953125,153000,0.06236712756650942,0.0006234768735595227
2017-11-24,10389.7001953125,10389.7001953125,10404.5,10362.25,10366.7998046875,129200,0.3957018510689636,0.003949210104835523
2017-11-27,10399.5498046875,10399.5498046875,10407.150390625,10340.2001953125,10361.0498046875,141900,0.0948016707878141,0.0009475676238426342
2017-11-28,10370.25,10370.25,10409.5498046875,10355.2001953125,10387.900390625,196000,-0.28174108723719726,-0.0028213872448567432
2017-11-29,10361.2998046875,10361.2998046875,10392.9501953125,10345.900390625,10376.650390625,152500,-0.08630645657047298,-0.0008634372203591307
2017-11-30,10226.5498046875,10226.5498046875,10332.7001953125,10211.25,10332.7001953125,342500,-1.3005125084696312,-0.013090432150481796
2017-12-01,10121.7998046875,10121.7998046875,10272.7001953125,10108.5498046875,10263.7001953125,143400,-1.0242946252702612,-0.010295766224326257
2017-12-04,10127.75,10127.75,10179.2001953125,10095.7001953125,10175.0498046875,148600,0.058785941505634653,0.0005876866933977984
2017-12-05,10118.25,10118.25,10147.9501953125,10069.099609375,10118.25,155500,-0.09380168349337747,-0.000938457048031478
2017-12-06,10044.099609375,10044.099609375,10104.2001953125,10033.349609375,10088.7998046875,166100,-0.7328380957675518,-0.007355365457362713
2017-12-07,10166.7001953125,10166.7001953125,10182.650390625,10061.900390625,10063.4501953125,166200,1.2206229598028528,0.012132334291871919
2017-12-08,10265.650390625,10265.650390625,10270.849609375,10195.25,10198.4501953125,200000,0.9732773998600175,0.009685715646246356
2017-12-11,10322.25,10322.25,10329.2001953125,10282.0498046875,10310.5,147400,0.5513494734507018,0.005498351059959995
2017-12-12,10240.150390625,10240.150390625,10326.099609375,10230.2001953125,10324.900390625,175100,-0.7953654423696332,-0.007985453457626933
2017-12-13,10192.9501953125,10192.9501953125,10296.5498046875,10169.849609375,10236.599609375,181600,-0.4609326378225087,-0.0046199820794001496
2017-12-14,10252.099609375,10252.099609375,10276.099609375,10141.5498046875,10229.2998046875,154300,0.5802972930222028,0.005786200538018408
2017-12-15,10333.25,10333.25,10373.099609375,10319.650390625,10345.650390625,255100,0.7915489872025061,0.007884326721783314
2017-12-18,10388.75,10388.75,10443.5498046875,10074.7998046875,10263.099609375,230400,0.5371011056540809,0.005356638616709943
2017-12-19,10463.2001953125,10463.2001953125,10472.2001953125,10406.0,10414.7998046875,169100,0.7166424768379365,0.007140867974318959
2017-12-20,10444.2001953125,10444.2001953125,10494.4501953125,10437.150390625,10494.400390625,175200,-0.1815888030940238,-0.0018175387542658723
2017-12-21,10440.2998046875,10440.2998046875,10473.9501953125,10426.900390625,10473.9501953125,151900,-0.03734503889297747,-0.00037352013889224483
2017-12-22,10493.0,10493.0,10501.099609375,10448.25,10457.2998046875,138800,0.5047766472073834,0.0050350692095142814
2017-12-26,10531.5,10531.5,10545.4501953125,10477.9501953125,10512.2998046875,155600,0.3669112741827796,0.0036623979675021196
2017-12-27,10490.75,10490.75,10552.400390625,10469.25,10531.0498046875,165200,-0.3869344347908643,-0.0038768496273459364
2017-12-28,10477.900390625,10477.900390625,10534.5498046875,10460.4501953125,10498.2001953125,272900,-0.12248513571480046,-0.0012256021006669842
2017-12-29,10530.7001953125,10530.7001953125,10538.7001953125,10488.650390625,10492.349609375,152000,0.5039158869532878,0.005026504801246669
2018-01-02,10442.2001953125,10442.2001953125,10495.2001953125,10404.650390625,10477.5498046875,153400,-0.8403999578242116,-0.008439512288536271
2018-01-03,10443.2001953125,10443.2001953125,10503.599609375,10429.5498046875,10482.650390625,167300,0.009576525840304662,9.576067320342099e-05
2018-01-04,10504.7998046875,10504.7998046875,10513.0,10441.4501953125,10469.400390625,174900,0.5898537634340117,0.005881209368789884
2018-01-05,10558.849609375,10558.849609375,10566.099609375,10520.099609375,10534.25,180900,0.5145248428569005,0.005132056867763014
2018-01-08,10623.599609375,10623.599609375,10631.2001953125,10588.5498046875,10591.7001953125,169000,0.6132296831134809,0.006113570815585057
2018-01-09,10637.0,10637.0,10659.150390625,10603.599609375,10645.099609375,205000,0.12613794869653638,0.001260584616212523
2018-01-10,10632.2001953125,10632.2001953125,10655.5,10592.7001953125,10652.0498046875,176400,-0.04512366915013777,-0.0004513385294137436
2018-01-11,10651.2001953125,10651.2001953125,10664.599609375,10612.349609375,10637.0498046875,153800,0.17870242895141608,0.0017854294613236375
2018-01-12,10681.25,10681.25,10690.400390625,10597.099609375,10682.5498046875,175200,0.282125996474325,0.0028172876803263624
2018-01-15,10741.5498046875,10741.5498046875,10782.650390625,10713.7998046875,10718.5,175900,0.5645388385020489,0.005629512900836509
2018-01-16,10700.4501953125,10700.4501953125,10762.349609375,10687.849609375,10761.5,211000,-0.3826227138756466,-0.00383356587156863
2018-01-17,10788.5498046875,10788.5498046875,10803.0,10666.75,10702.4501953125,252700,0.8233261943837888,0.00819955353642979
2018-01-18,10817.0,10817.0,10887.5,10782.400390625,10873.400390625,312000,0.2637073177355065,0.002633602200690908
2018-01-19,10894.7001953125,10894.7001953125,10906.849609375,10793.900390625,10829.2001953125,207600,0.7183155709762357,0.007157479729840962
2018-01-22,10966.2001953125,10966.2001953125,10975.099609375,10881.400390625,10883.2001953125,231600,0.6562824007838586,0.006541382438729125
2018-01-23,11083.7001953125,11083.7001953125,11092.900390625,10994.5498046875,10997.400390625,284600,1.0714741469905364,0.010657745398174344
2018-01-24,11086.0,11086.0,11110.099609375,11046.150390625,11069.349609375,283400,0.020749430668232094,0.000207472782716017
2018-01-25,11069.650390625,11069.650390625,11095.599609375,11009.2001953125,11095.599609375,330300,-0.1474797886974577,-0.0014758864718050037
2018-01-29,11130.400390625,11130.400390625,11171.5498046875,11075.9501953125,11079.349609375,241700,0.5487978197707966,0.00547297411504586
2018-01-30,11049.650390625,11049.650390625,11121.099609375,11033.900390625,11120.849609375,228000,-0.7254905229466369,-0.007281350035077295
2018-01-31,11027.7001953125,11027.7001953125,11058.5,10979.2998046875,11018.7998046875,245900,-0.1986505865481769,-0.0019884815852113905
2018-02-01,11016.900390625,11016.900390625,11117.349609375,10878.7998046875,11044.5498046875,306200,-0.0979334267002474,-0.000979814128127614
2018-02-02,10760.599609375,10760.599609375,10954.9501953125,10736.099609375,10938.2001953125,282700,-2.326432772943132,-0.023539213933076866
2018-02-05,10666.5498046875,10666.5498046875,10702.75,10586.7998046875,10604.2998046875,240100,-0.8740201113473289,-0.00877862069830589
2018-02-06,10498.25,10498.25,10594.150390625,10276.2998046875,10295.150390625,266500,-1.5778279553294694,-0.01590408165467595
2018-02-07,10476.7001953125,10476.7001953125,10614.0,10446.400390625,10607.2001953125,250400,-0.20527044686019513,-0.0020548141539544224
2018-02-08,10576.849609375,10576.849609375,10637.7998046875,10479.5498046875,10518.5,232200,0.9559251691416026,0.009513851145813865
2018-02-09,10454.9501953125,10454.9501953125,10480.2001953125,10398.2001953125,10416.5,191600,-1.1525115565078292,-0.0115920444485001
2018-02-12,10539.75,10539.75,10555.5,10485.400390625,10518.2001953125,217400,0.8110971654893273,0.008078254517088934
2018-02-14,10500.900390625,10500.900390625,10590.5498046875,10456.650390625,10585.75,229200,-0.3686008622120984,-0.003692818691702758
2018-02-15,10545.5,10545.5,10618.099609375,10511.0498046875,10537.900390625,210600,0.4247217640005241,0.004238223668407977
2018-02-16,10452.2998046875,10452.2998046875,10612.900390625,10434.0498046875,10596.2001953125,184300,-0.883791146104973,-0.008877197442514924
2018-02-19,10378.400390625,10378.400390625,10489.349609375,10302.75,10488.900390625,187300,-0.7070158285103822,-0.007095270288084443
2018-02-20,10360.400390625,10360.400390625,10429.349609375,10347.650390625,10391.0,187700,-0.1734371321447492,-0.0017358770846747271
2018-02-21,10397.4501953125,10397.4501953125,10426.099609375,10349.599609375,10426.0,234100,0.3576097765586983,0.003569718731482044
2018-02-22,10382.7001953125,10382.7001953125,10397.5498046875,10340.650390625,10354.349609375,313600,-0.1418617038112857,-0.0014196242279203768
2018-02-23,10491.0498046875,10491.0498046875,10499.099609375,10396.650390625,10408.099609375,210600,1.0435590678416817,0.010381515779008083
2018-02-26,10582.599609375,10582.599609375,10592.9501953125,10520.2001953125,10526.5498046875,171900,0.8726467454819975,0.008688611908417675
2018-02-27,10554.2998046875,10554.2998046875,10631.650390625,10537.25,10615.2001953125,187500,-0.26741826897078713,-0.002677764703635068
